,fname,class_num,label,pred_num,pred_label,prob,prob_all,correct,Status,pixel size,Single tick,Sex,Lifestage,Feed-Stage,Species,Identifier_initials,ID_date,re-cropped
521,Dermacentor_variabilis_m_a_iNat_unk_fed_26140829.jpg,1,Dermacentor,1,Dermacentor,100.0,[3.9332031e-06 9.9999607e-01 1.8738733e-08],1,Augment,46.0,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/7/2020,TRUE
522,Dermacentor_variabilis_m_a_iNat_unk_fed_26604793.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.6410084e-09 1.0000000e+00 9.8235112e-15],1,Augment,75.0,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/6/2020,TRUE
523,Dermacentor_variabilis_m_a_iNat_unk_fed_28852031.jpg,1,Dermacentor,1,Dermacentor,73.88,[9.0290065e-05 7.3880357e-01 2.6110613e-01],1,Augment,33.0,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/5/2020,TRUE
524,Dermacentor_variabilis_m_a_iNat_unk_fed_29801714.jpg,1,Dermacentor,2,Ixodes,92.51,[2.7749889e-05 7.4915044e-02 9.2505729e-01],0,Augment,26.0,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/4/2020,TRUE
525,Dermacentor_variabilis_m_a_iNat_unk_fed_30068218.jpg,1,Dermacentor,1,Dermacentor,95.39,[4.606467e-02 9.539344e-01 9.085323e-07],1,Augment,49.0,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/4/2020,TRUE
526,Dermacentor_variabilis_m_a_iNat_unk_fed_42585274.jpg,1,Dermacentor,1,Dermacentor,99.99,[1.1119836e-05 9.9988961e-01 9.9242054e-05],1,Augment,13.0,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/11/2020,TRUE
527,Dermacentor_variabilis_m_a_iNat_unk_fed_43228312.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.0929312e-11 1.0000000e+00 1.9581734e-08],1,Augment,63.0,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/11/2020,TRUE
528,Dermacentor_variabilis_m_a_iNat_unk_fed_44776015.jpg,1,Dermacentor,1,Dermacentor,100.0,[6.0374681e-08 9.9999988e-01 1.8807937e-09],1,Augment,35.0,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/10/2020,TRUE
529,Dermacentor_variabilis_m_a_iNat_unk_fed_45098848.jpg,1,Dermacentor,1,Dermacentor,97.19,[2.8111272e-02 9.7186148e-01 2.7182556e-05],1,Augment,22.0,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/10/2020,TRUE
530,Dermacentor_variabilis_m_a_iNat_unk_fed_46229789.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.5984861e-12 1.0000000e+00 1.8361446e-11],1,Keep,25.0,FALSE,m,a,fed,Dermacentor variabilis,JAR,8/10/2020,TRUE
531,Dermacentor_variabilis_m_a_iNat_unk_fed_46644662.jpg,1,Dermacentor,0,Amblyomma,79.74,[0.7973966  0.17253111 0.03007233],0,Augment,28.0,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/9/2020,TRUE
532,Dermacentor_variabilis_m_a_iNat_unk_fed_46894298.jpg,1,Dermacentor,1,Dermacentor,100.0,[3.4457302e-05 9.9996531e-01 1.8744743e-07],1,Augment,60.0,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/9/2020,TRUE
533,Dermacentor_variabilis_m_a_iNat_unk_fed_47295081.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.2270519e-06 9.9999774e-01 2.9608011e-12],1,Augment,42.0,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/7/2020,TRUE
534,Dermacentor_variabilis_m_a_iNat_unk_fed_48166378.jpg,1,Dermacentor,1,Dermacentor,99.98,[1.8301804e-04 9.9981672e-01 2.0189830e-07],1,Augment,33.0,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/7/2020,TRUE
535,Dermacentor_variabilis_m_a_iNat_unk_unfed_10166488.jpg,1,Dermacentor,1,Dermacentor,100.0,[4.1969676e-19 1.0000000e+00 1.8778155e-20],1,Augment,54.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/10/20,TRUE
536,Dermacentor_variabilis_m_a_iNat_unk_unfed_10187653.jpg,1,Dermacentor,1,Dermacentor,99.98,[1.2256823e-11 9.9977940e-01 2.2057963e-04],1,Augment,45.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/10/20,TRUE
537,Dermacentor_variabilis_m_a_iNat_unk_unfed_11336458.jpg,1,Dermacentor,1,Dermacentor,100.0,[4.7868761e-11 1.0000000e+00 2.3485876e-13],1,Augment,65.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/10/20,TRUE
538,Dermacentor_variabilis_m_a_iNat_unk_unfed_11586015.jpg,1,Dermacentor,1,Dermacentor,100.0,[4.8514903e-06 9.9999475e-01 4.1117613e-07],1,Augment,22.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/10/20,TRUE
539,Dermacentor_variabilis_m_a_iNat_unk_unfed_11651627.jpg,1,Dermacentor,1,Dermacentor,100.0,[3.2915792e-05 9.9996185e-01 5.2418136e-06],1,Augment,26.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/10/20,TRUE
540,Dermacentor_variabilis_m_a_iNat_unk_unfed_12042812.jpg,1,Dermacentor,1,Dermacentor,99.69,[1.1751772e-06 9.9693030e-01 3.0685202e-03],1,Augment,155.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/05/20,FALSE
541,Dermacentor_variabilis_m_a_iNat_unk_unfed_12091768.jpg,1,Dermacentor,1,Dermacentor,100.0,[6.28081753e-10 9.99999881e-01 1.07340846e-07],1,Augment,45.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/05/20,TRUE
542,Dermacentor_variabilis_m_a_iNat_unk_unfed_12127409.jpg,1,Dermacentor,1,Dermacentor,100.0,[8.088774e-06 9.999918e-01 8.333442e-08],1,Augment,70.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/05/20,TRUE
543,Dermacentor_variabilis_m_a_iNat_unk_unfed_12155541.jpg,1,Dermacentor,1,Dermacentor,100.0,[5.5045347e-11 1.0000000e+00 2.5332805e-09],1,Augment,85.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/05/20,TRUE
544,Dermacentor_variabilis_m_a_iNat_unk_unfed_12555175.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.4822358e-21 1.0000000e+00 2.4154639e-26],1,Augment,110.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/05/20,TRUE
545,Dermacentor_variabilis_m_a_iNat_unk_unfed_13008526.jpg,1,Dermacentor,1,Dermacentor,94.28,[0.05548353 0.9427632  0.00175324],1,Augment,27.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/05/20,TRUE
546,Dermacentor_variabilis_m_a_iNat_unk_unfed_13658279.jpg,1,Dermacentor,1,Dermacentor,100.0,[9.3525863e-15 1.0000000e+00 1.9554813e-09],1,Augment,26.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/06/20,TRUE
547,Dermacentor_variabilis_m_a_iNat_unk_unfed_13722019.jpg,1,Dermacentor,1,Dermacentor,99.26,[1.0211336e-05 9.9263620e-01 7.3535577e-03],1,Augment,41.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/06/20,TRUE
548,Dermacentor_variabilis_m_a_iNat_unk_unfed_13962797.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.2949456e-10 9.9999523e-01 4.7368753e-06],1,Augment,64.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/06/20,TRUE
549,Dermacentor_variabilis_m_a_iNat_unk_unfed_1408997.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.8790948e-16 1.0000000e+00 5.9148584e-19],1,Augment,110.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,FALSE
550,Dermacentor_variabilis_m_a_iNat_unk_unfed_14219425.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.5622386e-12 1.0000000e+00 4.6980780e-15],1,Augment,70.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/06/20,FALSE
551,Dermacentor_variabilis_m_a_iNat_unk_unfed_14277571.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.2185017e-08 1.0000000e+00 9.1249970e-15],1,Augment,94.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/06/20,FALSE
552,Dermacentor_variabilis_m_a_iNat_unk_unfed_14319760.jpg,1,Dermacentor,1,Dermacentor,100.0,[9.9162062e-15 1.0000000e+00 1.3883163e-13],1,Augment,44.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/06/20,FALSE
553,Dermacentor_variabilis_m_a_iNat_unk_unfed_14667198.jpg,1,Dermacentor,1,Dermacentor,99.92,[8.000095e-04 9.991998e-01 2.933059e-07],1,Augment,110.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/06/20,FALSE
554,Dermacentor_variabilis_m_a_iNat_unk_unfed_15159279.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.8544672e-19 1.0000000e+00 2.6893370e-25],1,Augment,176.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/06/20,FALSE
555,Dermacentor_variabilis_m_a_iNat_unk_unfed_15193921.jpg,1,Dermacentor,1,Dermacentor,100.0,[4.6646645e-23 1.0000000e+00 2.1688523e-27],1,Augment,90.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/06/20,FALSE
556,Dermacentor_variabilis_m_a_iNat_unk_unfed_15211710.jpg,1,Dermacentor,2,Ixodes,98.97,[5.1294581e-05 1.0224491e-02 9.8972428e-01],0,Augment,15.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/06/20,TRUE
557,Dermacentor_variabilis_m_a_iNat_unk_unfed_15237482.jpg,1,Dermacentor,1,Dermacentor,100.0,[3.0299284e-06 9.9999666e-01 3.0202247e-07],1,Augment,46.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/06/20,TRUE
558,Dermacentor_variabilis_m_a_iNat_unk_unfed_15330486.jpg,1,Dermacentor,1,Dermacentor,100.0,[6.5173725e-07 9.9999940e-01 6.1223341e-13],1,Augment,48.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/06/20,TRUE
559,Dermacentor_variabilis_m_a_iNat_unk_unfed_1802900.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.0765851e-10 1.0000000e+00 1.0150089e-13],1,Augment,39.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
560,Dermacentor_variabilis_m_a_iNat_unk_unfed_22631991.jpg,1,Dermacentor,1,Dermacentor,100.0,[5.2025071e-06 9.9999475e-01 6.9399733e-12],1,Augment,145.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,FALSE
561,Dermacentor_variabilis_m_a_iNat_unk_unfed_23189275.jpg,1,Dermacentor,1,Dermacentor,90.48,[9.5234305e-02 9.0476555e-01 1.5213716e-07],1,Augment,32.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
562,Dermacentor_variabilis_m_a_iNat_unk_unfed_23409057.jpg,1,Dermacentor,1,Dermacentor,99.99,[6.5432432e-05 9.9993455e-01 3.2082905e-08],1,Augment,23.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
563,Dermacentor_variabilis_m_a_iNat_unk_unfed_23437905.jpg,1,Dermacentor,1,Dermacentor,100.0,[6.1836050e-11 1.0000000e+00 4.5006124e-11],1,Augment,75.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
564,Dermacentor_variabilis_m_a_iNat_unk_unfed_25523310.jpg,1,Dermacentor,1,Dermacentor,83.59,[0.15904652 0.8358989  0.00505461],1,Augment,35.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/7/2020,TRUE
565,Dermacentor_variabilis_m_a_iNat_unk_unfed_25563245.jpg,1,Dermacentor,1,Dermacentor,100.0,[5.56470390e-08 1.00000000e+00 1.01763514e-10],1,Augment,30.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/7/2020,TRUE
566,Dermacentor_variabilis_m_a_iNat_unk_unfed_25763927.jpg,1,Dermacentor,1,Dermacentor,99.99,[1.7553305e-09 9.9985659e-01 1.4339079e-04],1,Augment,60.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/7/2020,TRUE
567,Dermacentor_variabilis_m_a_iNat_unk_unfed_25819252.jpg,1,Dermacentor,1,Dermacentor,100.0,[7.2677775e-25 1.0000000e+00 1.2749674e-21],1,Augment,120.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/7/2020,FALSE
568,Dermacentor_variabilis_m_a_iNat_unk_unfed_25969468.jpg,1,Dermacentor,1,Dermacentor,100.0,[4.4391594e-19 1.0000000e+00 1.8375712e-14],1,Augment,135.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/7/2020,FALSE
569,Dermacentor_variabilis_m_a_iNat_unk_unfed_26030686.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.00562694e-07 9.99999523e-01 3.24344654e-07],1,Augment,40.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/7/2020,TRUE
570,Dermacentor_variabilis_m_a_iNat_unk_unfed_26152799.jpg,1,Dermacentor,1,Dermacentor,99.99,[3.811366e-08 9.999143e-01 8.572317e-05],1,Augment,27.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/6/2020,TRUE
571,Dermacentor_variabilis_m_a_iNat_unk_unfed_26291939.jpg,1,Dermacentor,1,Dermacentor,100.0,[5.0544177e-14 1.0000000e+00 6.2778257e-17],1,Augment,87.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/6/2020,TRUE
572,Dermacentor_variabilis_m_a_iNat_unk_unfed_26397846.jpg,1,Dermacentor,1,Dermacentor,100.0,[4.5742496e-08 1.0000000e+00 4.9735872e-11],1,Augment,90.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/6/2020,FALSE
573,Dermacentor_variabilis_m_a_iNat_unk_unfed_26699663.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.3720986e-15 1.0000000e+00 9.8680080e-17],1,Augment,180.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/6/2020,FALSE
574,Dermacentor_variabilis_m_a_iNat_unk_unfed_26893256.jpg,1,Dermacentor,1,Dermacentor,99.86,[8.536566e-04 9.985765e-01 5.698968e-04],1,Augment,24.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/6/2020,TRUE
575,Dermacentor_variabilis_m_a_iNat_unk_unfed_26914311.jpg,1,Dermacentor,1,Dermacentor,100.0,[7.2012025e-13 1.0000000e+00 3.6298949e-15],1,Augment,40.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/6/2020,TRUE
576,Dermacentor_variabilis_m_a_iNat_unk_unfed_26919463.jpg,1,Dermacentor,1,Dermacentor,100.0,[8.391549e-09 1.000000e+00 8.086448e-10],1,Augment,41.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/6/2020,TRUE
577,Dermacentor_variabilis_m_a_iNat_unk_unfed_27062169.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.1366377e-05 9.9997866e-01 3.9698458e-10],1,Augment,37.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/6/2020,TRUE
578,Dermacentor_variabilis_m_a_iNat_unk_unfed_27358319.jpg,1,Dermacentor,1,Dermacentor,53.53,[2.513216e-07 5.353047e-01 4.646951e-01],1,Augment,22.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/6/2020,TRUE
579,Dermacentor_variabilis_m_a_iNat_unk_unfed_27812155.jpg,1,Dermacentor,1,Dermacentor,100.0,[5.0762580e-08 1.0000000e+00 1.4615856e-12],1,Augment,52.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/5/2020,TRUE
580,Dermacentor_variabilis_m_a_iNat_unk_unfed_27901039.jpg,1,Dermacentor,1,Dermacentor,80.72,[2.2324351e-04 8.0723476e-01 1.9254199e-01],1,Augment,39.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/5/2020,TRUE
581,Dermacentor_variabilis_m_a_iNat_unk_unfed_28010896.jpg,1,Dermacentor,1,Dermacentor,99.86,[6.1561901e-04 9.9863344e-01 7.5091782e-04],1,Keep,16.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/5/2020,TRUE
582,Dermacentor_variabilis_m_a_iNat_unk_unfed_2873705.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.9713084e-19 1.0000000e+00 4.2888247e-15],1,Augment,178.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,FALSE
583,Dermacentor_variabilis_m_a_iNat_unk_unfed_28823917.jpg,1,Dermacentor,1,Dermacentor,99.8,[2.0227164e-03 9.9796838e-01 8.8823917e-06],1,Augment,125.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/5/2020,FALSE
584,Dermacentor_variabilis_m_a_iNat_unk_unfed_29291706.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.7733898e-08 1.0000000e+00 4.4814632e-09],1,Augment,223.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/5/2020,FALSE
585,Dermacentor_variabilis_m_a_iNat_unk_unfed_29603380.jpg,1,Dermacentor,1,Dermacentor,100.0,[3.1534462e-09 1.0000000e+00 5.4679625e-11],1,Augment,100.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/4/2020,FALSE
586,Dermacentor_variabilis_m_a_iNat_unk_unfed_3005873.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.7801145e-10 1.0000000e+00 2.5790295e-10],1,Augment,31.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
587,Dermacentor_variabilis_m_a_iNat_unk_unfed_327959.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.2618958e-08 9.9999714e-01 2.8716222e-06],1,Augment,140.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,FALSE
588,Dermacentor_variabilis_m_a_iNat_unk_unfed_3280845.jpg,1,Dermacentor,1,Dermacentor,99.98,[2.4710494e-04 9.9975294e-01 9.0125574e-11],1,Augment,28.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
589,Dermacentor_variabilis_m_a_iNat_unk_unfed_3287346.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.1455806e-12 1.0000000e+00 7.1708529e-14],1,Augment,84.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
590,Dermacentor_variabilis_m_a_iNat_unk_unfed_33572838.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.156695e-19 1.000000e+00 7.377071e-19],1,Augment,96.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/3/2020,FALSE
591,Dermacentor_variabilis_m_a_iNat_unk_unfed_33586813.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.3706537e-09 1.0000000e+00 1.7409960e-10],1,Augment,105.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/3/2020,FALSE
592,Dermacentor_variabilis_m_a_iNat_unk_unfed_3399725.jpg,1,Dermacentor,1,Dermacentor,99.98,[5.4026106e-08 9.9980026e-01 1.9979505e-04],1,Augment,115.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,FALSE
593,Dermacentor_variabilis_m_a_iNat_unk_unfed_3424912.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.0836204e-10 1.0000000e+00 4.1547002e-11],1,Augment,87.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,FALSE
594,Dermacentor_variabilis_m_a_iNat_unk_unfed_35512656.jpg,1,Dermacentor,1,Dermacentor,99.99,[3.033951e-05 9.998925e-01 7.715730e-05],1,Keep,13.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/3/2020,TRUE
595,Dermacentor_variabilis_m_a_iNat_unk_unfed_35556329.jpg,1,Dermacentor,1,Dermacentor,100.0,[7.065531e-20 1.000000e+00 6.703529e-14],1,Augment,160.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/3/2020,FALSE
596,Dermacentor_variabilis_m_a_iNat_unk_unfed_36543178.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.1998158e-08 1.0000000e+00 1.3460863e-11],1,Augment,107.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/3/2020,FALSE
597,Dermacentor_variabilis_m_a_iNat_unk_unfed_38089083.jpg,1,Dermacentor,1,Dermacentor,100.0,[5.7619981e-10 1.0000000e+00 1.7667304e-10],1,Augment,40.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/3/2020,TRUE
598,Dermacentor_variabilis_m_a_iNat_unk_unfed_39186652.jpg,1,Dermacentor,1,Dermacentor,99.82,[5.8020401e-04 9.9819535e-01 1.2244458e-03],1,Keep,21.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/3/2020,TRUE
599,Dermacentor_variabilis_m_a_iNat_unk_unfed_40410724.jpg,1,Dermacentor,1,Dermacentor,52.26,[2.027872e-04 5.225569e-01 4.772403e-01],1,Augment,40.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,TRUE
600,Dermacentor_variabilis_m_a_iNat_unk_unfed_4045065.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.2936540e-12 1.0000000e+00 1.1866959e-08],1,Augment,35.0,TRUE,m,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
601,Dermacentor_variabilis_m_a_iNat_unk_unfed_41004394.jpg,1,Dermacentor,1,Dermacentor,100.0,[6.9264048e-15 1.0000000e+00 3.8481564e-17],1,Augment,80.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,FALSE
602,Dermacentor_variabilis_m_a_iNat_unk_unfed_41329290.jpg,1,Dermacentor,2,Ixodes,92.62,[4.605410e-05 7.371125e-02 9.262427e-01],0,Augment,18.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,TRUE
603,Dermacentor_variabilis_m_a_iNat_unk_unfed_41864618.jpg,1,Dermacentor,1,Dermacentor,100.0,[4.9520542e-05 9.9995053e-01 1.6686432e-11],1,Augment,44.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,FALSE
604,Dermacentor_variabilis_m_a_iNat_unk_unfed_42133322.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.5491463e-19 1.0000000e+00 7.6957480e-16],1,Augment,95.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,FALSE
605,Dermacentor_variabilis_m_a_iNat_unk_unfed_42686060.jpg,1,Dermacentor,1,Dermacentor,100.0,[6.2334404e-13 1.0000000e+00 1.3702027e-11],1,Augment,50.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,TRUE
606,Dermacentor_variabilis_m_a_iNat_unk_unfed_42840211.jpg,1,Dermacentor,1,Dermacentor,100.0,[6.862552e-06 9.999931e-01 1.011995e-11],1,Augment,55.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,TRUE
607,Dermacentor_variabilis_m_a_iNat_unk_unfed_42882501.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.2651948e-06 9.9999869e-01 5.4829447e-10],1,Augment,70.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,TRUE
608,Dermacentor_variabilis_m_a_iNat_unk_unfed_43484593.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.7431845e-05 9.9998248e-01 9.5814769e-08],1,Augment,30.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,TRUE
609,Dermacentor_variabilis_m_a_iNat_unk_unfed_43755084.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.3829213e-06 9.9999857e-01 9.6590593e-09],1,Augment,45.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,TRUE
610,Dermacentor_variabilis_m_a_iNat_unk_unfed_43760988.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.7745838e-16 1.0000000e+00 4.4318455e-21],1,Augment,70.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,FALSE
611,Dermacentor_variabilis_m_a_iNat_unk_unfed_43815452.jpg,1,Dermacentor,1,Dermacentor,99.99,[6.6733213e-05 9.9990976e-01 2.3423709e-05],1,Augment,40.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,TRUE
612,Dermacentor_variabilis_m_a_iNat_unk_unfed_43957001.jpg,1,Dermacentor,1,Dermacentor,100.0,[8.3021507e-07 9.9999917e-01 1.5904407e-08],1,Augment,27.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
613,Dermacentor_variabilis_m_a_iNat_unk_unfed_43957142.jpg,1,Dermacentor,1,Dermacentor,100.0,[9.2100492e-13 9.9999917e-01 8.0864692e-07],1,Augment,70.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
614,Dermacentor_variabilis_m_a_iNat_unk_unfed_44093625.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.4467120e-05 9.9998558e-01 3.7451825e-10],1,Augment,55.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
615,Dermacentor_variabilis_m_a_iNat_unk_unfed_44803819.jpg,1,Dermacentor,1,Dermacentor,99.96,[6.2292643e-06 9.9958378e-01 4.1000891e-04],1,Augment,30.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
616,Dermacentor_variabilis_m_a_iNat_unk_unfed_44842674.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.0128783e-12 1.0000000e+00 1.9372136e-12],1,Augment,140.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,FALSE
617,Dermacentor_variabilis_m_a_iNat_unk_unfed_45021070.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.0912287e-21 1.0000000e+00 3.4766134e-24],1,Augment,59.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,FALSE
618,Dermacentor_variabilis_m_a_iNat_unk_unfed_45236950.jpg,1,Dermacentor,1,Dermacentor,97.65,[2.3457125e-02 9.7654265e-01 1.9637625e-07],1,Augment,55.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,FALSE
619,Dermacentor_variabilis_m_a_iNat_unk_unfed_45310911.jpg,1,Dermacentor,1,Dermacentor,100.0,[8.0951331e-08 9.9999857e-01 1.3286125e-06],1,Augment,14.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
620,Dermacentor_variabilis_m_a_iNat_unk_unfed_45366491.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.7149551e-11 1.0000000e+00 2.8986389e-19],1,Augment,56.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
621,Dermacentor_variabilis_m_a_iNat_unk_unfed_45515210.jpg,1,Dermacentor,1,Dermacentor,100.0,[4.6266780e-07 9.9999952e-01 2.0985916e-10],1,Augment,34.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
622,Dermacentor_variabilis_m_a_iNat_unk_unfed_45559215.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.5719678e-14 1.0000000e+00 1.1102610e-15],1,Augment,76.0,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
