fname,Status,pixel size,Single tick,Sex,Lifestage,Feed-Stage,Species,Identifier_initials,ID_date,Notes,re-cropped
Dermacentor_variabilis_f_a_iNat_unk_unfed_42113603.jpg,Keep,38,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42127239.jpg,Augment,50,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42130369.jpg,Augment,143,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42133322.jpg,Augment,95,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_fed_42135017.jpg,Augment,72,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42137358.jpg,Augment,63,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42140219.jpg,Augment,90,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42164314.jpg,Augment,90,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42178493.jpg,Keep,15,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_fed_42198571.jpg,Augment,70,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42214034.jpg,Augment,140,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42214684.jpg,Augment,48,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_fed_42228143.jpg,Augment,67,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_fed_42246275.jpg,Augment,50,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_fed_42269137.jpg,Augment,53,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42281881.jpg,Augment,75,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42313472.jpg,Augment,33,FALSE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,"2 ticks, 1 is F the other is ventral view",TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42342050.jpg,Augment,143,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_fed_42365424.jpg,Augment,65,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42366393.jpg,Augment,40,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_42402489.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,might not be a tick,TRUE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_42408719.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42422217.jpg,Augment,66,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42440999.jpg,Augment,16,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42486707.jpg,Augment,120,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42502347.jpg,Augment,71,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42511480.jpg,Augment,100,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_42532348.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,can't see scutum pattern,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42542715.jpg,Augment,200,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42542716.jpg,Augment,153,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42545779.jpg,Augment,110,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42574882.jpg,Augment,34,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_42579510.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_fed_42585274.jpg,Augment,13,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42593689.jpg,Augment,70,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_42608214.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,too small,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42612648.jpg,Augment,17,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42617396.jpg,Augment,58,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42623456.jpg,Augment,50,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42624647.jpg,Augment,200,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42631347.jpg,Augment,28,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42662374.jpg,Augment,33,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_fed_42670946.jpg,Augment,22,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42673912.jpg,Augment,130,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42682139.jpg,Augment,74,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42682539.jpg,Augment,30,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42686060.jpg,Augment,50,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42695434.jpg,Augment,40,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_42707344.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42714759.jpg,Augment,14,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42718236.jpg,Augment,70,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42718861.jpg,Augment,125,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42723995.jpg,Augment,30,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_42728900.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_fed_42730323.jpg,Augment,55,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42752625.jpg,Augment,54,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42763705.jpg,Augment,65,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42776620.jpg,Augment,20,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42777943.jpg,Augment,24,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42784986.jpg,Augment,60,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42804794.jpg,Augment,94,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42840211.jpg,Augment,55,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42882501.jpg,Augment,70,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42894879.jpg,Keep,60,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42894886.jpg,Augment,95,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42894899.jpg,Keep,30,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42898501.jpg,Keep,15,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42903429.jpg,Augment,45,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_fed_42913766.jpg,Augment,30,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42923170.jpg,Augment,42,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42923656.jpg,Augment,50,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_fed_42943812.jpg,Augment,33,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_fed_42956179.jpg,Augment,105,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42962945.jpg,Augment,75,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_42990277.jpg,Augment,53,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_42991953.jpg,Augment,180,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43003041.jpg,Augment,80,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43004819.jpg,Augment,60,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_fed_43008707.jpg,Keep,55,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43028003.jpg,Augment,76,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43029267.jpg,Augment,90,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_fed_43067913.jpg,Augment,120,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_fed_43075589.jpg,Augment,125,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43112345.jpg,Augment,15,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43149879.jpg,Augment,133,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_fed_43180501.jpg,Keep,15,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_fed_43199758.jpg,Augment,28,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43207758.jpg,Augment,23,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43213259.jpg,Keep,27,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_fed_43228312.jpg,Augment,63,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43238810.jpg,Augment,27,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43243073.jpg,Augment,120,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43250714.jpg,Augment,195,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43264309.jpg,Augment,16,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_fed_43265663.jpg,Augment,35,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43308777.jpg,Augment,54,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_43325982.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43334235.jpg,Augment,25,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_43385463.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,looks like ventral view,TRUE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_43386365.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43388316.jpg,Augment,27,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43399645.jpg,Augment,170,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43415360.jpg,Augment,35,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_43439685.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43447465.jpg,Augment,110,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43447484.jpg,Augment,130,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43451682.jpg,Augment,60,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_fed_43453668.jpg,Augment,120,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43454668.jpg,Augment,43,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43457717.jpg,Augment,22,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_43458013.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43464901.jpg,Augment,95,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43465210.jpg,Keep,22,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43473590.jpg,Augment,130,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43476839.jpg,Keep,22,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43484593.jpg,Augment,30,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_fed_43489748.jpg,Augment,76,TRUE,m,a,fed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43492922.jpg,Augment,72,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43494879.jpg,Augment,55,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43512678.jpg,Augment,98,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43517280.jpg,Augment,34,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43520672.jpg,Keep,17,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43520815.jpg,Augment,34,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43520877.jpg,Augment,28,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_fed_43522693.jpg,Augment,130,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43656582.jpg,Augment,95,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43661171.jpg,Augment,84,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43666168.jpg,Augment,83,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43678060.jpg,Augment,85,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43689037.jpg,Augment,85,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43689325.jpg,Keep,60,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_43696889.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43713780.jpg,Augment,80,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43717370.jpg,Augment,33,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43732339.jpg,Augment,190,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43744495.jpg,Augment,80,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43745475.jpg,Augment,25,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_43747211.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43750066.jpg,Augment,45,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43755084.jpg,Augment,45,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43760988.jpg,Augment,70,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43761348.jpg,Augment,53,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_unk_l_iNat_unk_fed_43776775.jpg,Augment,25,TRUE,unk,l,fed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_unk_a_iNat_unk_unfed_43792588.jpg,Augment,35,FALSE,unk,a,unfed,Dermacentor variabilis,JAR,8/11/2020,M and F,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43804910.jpg,Augment,110,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43808052.jpg,Augment,60,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43813336.jpg,Augment,125,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43815452.jpg,Augment,40,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_fed_43825678.jpg,Augment,38,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/11/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43836800.jpg,Augment,50,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43839035.jpg,Augment,40,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
Dermacentor_variabilis_unk_n_iNat_unk_unfed_43841484.jpg,Keep,16,TRUE,unk,n,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43850515.jpg,Augment,23,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43850734.jpg,Augment,23,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43874619.jpg,Augment,180,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43921501.jpg,Augment,130,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43937190.jpg,Augment,18,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43938071.jpg,Augment,50,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43957001.jpg,Augment,27,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43957142.jpg,Augment,70,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
Dermacentor_variabilis_unk_unk_iNat_unk_unk_43957379.jpg,Discard,,,unk,unk,unk,Dermacentor variabilis,JAR,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43962751.jpg,Augment,50,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43978218.jpg,Augment,124,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_43999604.jpg,Keep,20,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
Dermacentor_variabilis_f_a_iNat_unk_unfed_43999716.jpg,Augment,50,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_44002401.jpg,Augment,40,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_44002862.jpg,Augment,45,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
Dermacentor_variabilis_m_a_iNat_unk_unfed_44017610.jpg,Augment,130,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,FALSE
Dermacentor_variabilis_m_a_iNat_unk_unfed_44028066.jpg,Augment,105,TRUE,m,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,FALSE
Dermacentor_variabilis_f_a_iNat_unk_unfed_44032220.jpg,Augment,55,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,,TRUE
